task_name,pct
contribute written material or data for grant or patent applications.,0.0023452463160089122
control audio equipment to regulate the volume and sound quality during radio and television broadcasts.,0.002084663392007922
"control, monitor, or operate equipment that regulates or distributes electricity or steam, using data obtained from instruments or computers.",0.010032442574038123
"converse with customer to determine destination, mode of transportation, travel dates, financial considerations, and accommodations required.",0.009120402340034658
"convert various types of files for printing or for the internet, using computer software.",0.02501596070409506
convert video and audio recordings into digital formats for editing or archiving.,0.004820784094018319
"cook food or prepare food items, such as sandwiches, salads, and ice cream dishes, using standard formulas or following directions.",0.008468945030032182
coordinate activities with other departments to ensure that services are provided in an efficient and timely manner.,0.002084663392007922
coordinate and direct extracurricular activities and programs such as after-school events and athletic contests.,0.0035178694740133683
"coordinate and implement quality control objectives, activities, or procedures to resolve production problems, maximize product reliability, or minimize costs.",0.002084663392007922
coordinate and link the computer systems within an organization to increase compatibility and so information can be shared.,0.005211658480019804
"coordinate and supervise extracurricular activities, such as clubs, student organizations, and academic contests.",0.005993407252022775
coordinate appointments to show homes to prospective buyers.,0.003257286550012378
"coordinate communication between patients, family members, medical staff, administrative staff, or regulatory agencies.",0.030357910646115358
coordinate due diligence processes and the negotiation or execution of purchase or sale agreements.,0.01680759859806387
"coordinate front-office activities of hotels or motels, and resolve problems.",0.004299618246016338
coordinate implementation of computer system plan with establishment personnel and outside vendors.,0.053158916496202004
"coordinate or conduct instructional classes or in-services, such as citizen police academy classes and crime scene training for other officers.",0.002475537778009407
"coordinate planning, budgeting, or purchasing for all the food operations within establishments such as clubs, hotels, or restaurant chains.",0.0035178694740133683
"coordinate property closings, overseeing signing of documents and disbursement of funds.",0.0035178694740133683
"coordinate sales or other promotional strategies with merchandising, operations, or inventory control staff to ensure product catalogs are current, accurate, and organized for best findability against user intent.",0.010683899884040598
"coordinate services for events, such as accommodation and transportation for participants, facilities, catering, signage, displays, special needs requirements, printing and event security.",0.0019543719300074264
"coordinate the activities of writers, directors, managers, and other personnel throughout the production process.",0.002605829240009902
"coordinate with and consult other workers to design, lay out, or detail components and systems and to resolve design or other problems.",0.0029967036260113876
"coordinate with developers to optimize web site architecture, server configuration, or page construction for search engine consumption and optimal visibility.",0.02267071438808615
"coordinate with engineers, planners, field personnel, or other utility workers to provide information such as clearances, switching orders, or distribution process changes.",0.005081367018019309
coordinate with other marketing team members and workers such as graphic artists to develop and implement marketing programs.,0.003387578012012873
correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,2.996833917473388
"correspond with customers and confer with coworkers to answer inquiries, discuss market fluctuations, or resolve account problems.",0.002214954854008417
correspond with insured or agent to obtain information or inform them of account status or changes.,0.002475537778009407
"correspond with online customers via electronic mail, telephone, or other electronic messaging to address questions or complaints about products, policies, or shipping methods.",0.009511276726036143
counsel and encourage patients to develop leisure activities.,0.002605829240009902
"counsel and provide guidance to students regarding personal, academic, vocational, or behavioral issues.",0.007556904796028716
"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",0.03765423251814309
"counsel clients or patients, individually or in group sessions, to assist in overcoming dependencies, adjusting to life, or making changes.",0.002736120702010397
counsel employees about work-related issues and assist employees to correct job-skill deficiencies.,0.002866412164010892
"counsel employees in work-related activities, personal growth, or career development.",0.003908743860014853
"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",0.05459212257820745
"counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",0.0031269950880118825
"counsel individuals or groups concerning their spiritual, emotional, or personal needs.",0.04078122760615497
"counsel individuals regarding interpersonal, health, financial, or religious problems.",0.011074774270042085
"counsel individuals to help them understand and overcome personal, social, or behavioral problems affecting their educational or vocational situations.",0.03661190082213912
"counsel or aid family members to assist them in understanding, dealing with, or supporting the client or patient.",0.0031269950880118825
"counsel patients about drug regimens and possible side effects or interactions with other substances such as food supplements, over-the-counter (otc) medications, or herbal remedies.",0.02631887532410001
"counsel patients about nutrition, exercise, sleeping habits, stress management, or other matters.",0.016547015674062877
"counsel students in the handling of issues such as family, financial, and educational problems.",0.0029967036260113876
"counsel students regarding educational issues, such as course and program selection, class scheduling and registration, school adjustment, truancy, study habits, and career planning.",0.032572865500123775
"counsel students whose behavior, school progress, or mental or physical impairment indicate a need for assistance, diagnosing students' problems and arranging for needed services.",0.002736120702010397
counsel workers about job and career-related issues.,0.08390770152831885
"count cash and review transactions, sales checks, or register tapes to verify amounts or to identify shortages.",0.002084663392007922
"create a grid of each site and draw and update maps of unit profiles, stratum surfaces, features, and findings.",0.003257286550012378
create and enforce database development standards.,0.03856627275214655
"create and maintain accessible, retrievable computer archives and databases, incorporating current advances in electronic information storage technology.",0.02736120702010397
"create and manage documentation, production schedules, prototyping goals, and communication plans in collaboration with production staff.",0.01224739742804654
"create and modify maps, graphs, or diagrams, using geographical information software and related equipment, and principles of cartography such as coordinate systems, longitude, latitude, elevation, topography, and map scales.",0.002084663392007922
"create and prepare sketches and model drawings of cartoon characters, providing details from memory, live models, manufactured products, or reference materials.",0.00560253286602129
"create basic designs, drawings, and illustrations for product labels, cartons, direct mail, or television.",0.0023452463160089122
"create business intelligence tools or systems, including design of related databases, spreadsheets, or outputs.",0.08195332959831142
create client presentations of plan details.,0.012377688890047036
"create computer applications for manufacturing processes or operations, using computer-aided design (cad) or computer-assisted manufacturing (cam) tools.",0.006775156024025746
create content strategies for digital media.,0.05368008234420399
create custom illustrations or other graphic elements.,0.05693736889421636
create data management or error-checking procedures and user manuals.,0.05472241404020794
"create data records for use in describing and analyzing social patterns and processes, using photography, videography, and audio recordings.",0.030748785032116845
"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",0.039738895910151006
"create designs, concepts, and sample layouts, based on knowledge of layout principles and esthetic design concepts.",0.010814191346041094
create developmentally appropriate lesson plans.,0.010553608422040103
create drink recipes.,0.010032442574038123
"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",0.0612369871402327
"create functional or decorative objects by hand, using a variety of methods and materials.",0.023191880236088126
"create graphics, illustrations, and three-dimensional models to be used in research or in teaching, such as in demonstrating anatomy, pathology, or surgical procedures.",0.0046904926320178245
"create jewelry from materials such as gold, silver, platinum, and precious or semiprecious stones.",0.0023452463160089122
"create marketing or outreach media, such as brochures or web sites, to communicate sustainability issues, procedures, or objectives.",0.01706818152206486
"create musical instrument digital interface programs for music projects, commercials, or film postproduction.",0.002605829240009902
create novel computational approaches and analytical tools as required by research goals.,0.002475537778009407
create or administer training and awareness presentations or materials.,0.0035178694740133683
create or implement metadata processes and frameworks.,0.0066448645620252504
create or maintain databases of known test defects.,0.0066448645620252504
"create or maintain formal engineering documents, such as schematics, bills of materials, components or materials specifications, or packaging requirements.",0.003257286550012378
create or maintain plans or other documents related to sustainability projects.,0.0035178694740133683
create or modify web-based bioinformatics tools.,0.006775156024025746
"create or revise user instructions, procedures, or manuals.",0.016547015674062877
create or update technical documentation for network installations or changes to existing installations.,0.005341949942020299
create or use statistical models for the analysis of genetic data.,0.01758934737006684
"create original musical forms, or write within circumscribed musical forms such as sonatas, symphonies, or operas.",0.01172623158004456
create policies or procedures for logistics activities.,0.0023452463160089122
"create schematics and physical layouts of integrated microelectromechanical systems (mems) components or packaged assemblies consistent with process, functional, or package constraints.",0.006514573100024756
"create sculptures, statues, and other three-dimensional artwork by using abrasives and tools to shape, carve, and fabricate materials such as clay, stone, wood, or metal.",0.002475537778009407
create searchable indices for web page content.,0.0019543719300074264
"create sketches, profiles, or likenesses of posed subjects or photographs, using any combination of freehand drawing, mechanical assembly kits, and computer imaging.",0.02475537778009407
"create special effects such as vignettes, mosaics, and image combining, and add elements such as sound and animation to electronic publications.",0.002475537778009407
"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",0.09120402340034657
"create three-dimensional or interactive representations of designs, using computer assisted design software.",0.003387578012012873
"create visual representations of geospatial data using complex procedures, such as analytical modeling, three-dimensional renderings, or plot creation.",0.028273247254107438
"create web models or prototypes that include physical, interface, logical, or data models.",0.003648160936013863
"create wind energy project plans, including project scope, goals, tasks, resources, schedules, costs, contingencies, or other project information.",0.004560201170017329
"create, analyze, report, convert, or transfer data, using specialized applications program software.",0.1571315031725971
"create, maintain, and enter information into databases.",0.08012924913030449
"create, manage, or automate orders or invoices, using order management or invoicing software.",0.0019543719300074264
"create, populate, or maintain databases for tracking validation activities, test results, or validated systems.",0.03179111672812081
"customize insurance programs to suit individual customers, often covering a variety of risks.",0.007817487720029706
cut and edit film or tape to integrate component parts into desired sequences.,0.0035178694740133683
"debit, credit, and total accounts on computer spreadsheets and databases, using specialized accounting software.",0.00560253286602129
debug robotics programs.,0.017198472984065353
decline excessive risks.,0.00586311579002228
"define and analyze objectives, scope, issues, or organizational impact of information systems.",0.010032442574038123
define and compare possible radio frequency identification device (rfid) solutions to inform selection for specific projects.,0.004299618246016338
"define data requirements and gather and validate information, applying judgment and statistical tests.",0.029315578950111398
"define instructional, learning, or performance objectives.",0.016937890060064364
define or recommend model specifications or data collection methods.,0.025928000938098526
"define product requirements, based on market research analysis, in collaboration with user interface design and engineering staff.",0.0019543719300074264
define regional or local transportation planning problems or priorities.,0.004820784094018319
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,0.07960808328230251
"delegate authority for the receipt, disbursement, banking, protection, and custody of funds, securities, and financial instruments.",0.0023452463160089122
deliver e-mail confirmation of completed transactions and shipment.,0.002736120702010397
"deliver speeches, write articles, or present information at meetings or conventions to promote services, exchange ideas, or accomplish objectives.",0.008078070644030697
demonstrate correct use of exercise equipment or performance of exercise routines.,0.004169326784015844
"demonstrate database technical functionality, such as performance, security and reliability.",0.14188740211853917
demonstrate equipment to customers and explain functioning of equipment.,0.0019543719300074264
"demonstrate miniaturized systems that contain components such as microsensors, microactuators, or integrated electronic circuits fabricated on silicon or silicon carbide wafers.",0.012638271814048026
"demonstrate or explain products, methods, or services to persuade customers to purchase products or use services.",0.010683899884040598
"demonstrate proper operation of fitness equipment, such as resistance machines, cardio machines, free weights, or fitness assessment devices.",0.0023452463160089122
"demonstrate system functionality and performance, including start-up, shut-down, normal operation, and emergency or bypass operations.",0.003648160936013863
"demonstrate systems for customers and explain details, such as the causes and consequences of false alarms.",0.002084663392007922
demonstrate use of laboratory equipment and enforce laboratory rules.,0.0019543719300074264
describe and recommend wines to customers.,0.01224739742804654
"describe artifacts' physical properties or attributes, such as the materials from which artifacts are made and their size, shape, function, and decoration.",0.0031269950880118825
describe menu items to customers or suggest products that might appeal to them.,0.005081367018019309
"describe merchandise and explain use, operation, and care of merchandise to customers.",0.020976925382079712
design advanced precision equipment for accurate or controlled applications.,0.003648160936013863
design and administer emergency or disaster preparedness training courses that teach people how to effectively respond to major emergencies and disasters.,0.0019543719300074264
"design and apply bioinformatics algorithms including unsupervised and supervised machine learning, dynamic programming, or graphic algorithms.",0.009250693802035153
design and create special programs for tasks such as statistical analysis and data entry and cleaning.,0.019283136376073276
"design and develop medical diagnostic and clinical instrumentation, equipment, and procedures, using the principles of engineering and biobehavioral sciences.",0.002605829240009902
"design and direct nuclear research projects to discover facts, to test or modify theoretical models, or to develop new theoretical models or new uses for current models.",0.032572865500123775
"design and fabricate dental prostheses, or supervise dental technicians and laboratory bench workers who construct the devices.",0.0019543719300074264
design and implement warehouse database structures.,0.026188583862099518
"design and implement web site security measures, such as firewalls or message encryption.",0.020716342458078723
"design and produce displays and materials that can be used to decorate windows, interior displays, or event locations such as streets and fairgrounds.",0.004429909708016834
"design and set up advertising signs and displays of merchandise on shelves, counters, or tables to attract customers and promote sales.",0.006775156024025746
design and validate clinical databases including designing or testing logic checks.,0.014722935206055946
"design chemical conversion processes, such as etherification, esterification, interesterification, transesterification, distillation, hydrogenation, oxidation or reduction of fats and oils, and vegetable oil refining.",0.0019543719300074264
"design cognitive aids, such as procedural storyboards or decision support systems.",0.002736120702010397
design community solid and hazardous waste management programs.,0.0035178694740133683
"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",0.11635027556644213
design computer simulations to model physical data so that it can be better understood.,0.01758934737006684
design computers and the software that runs them.,0.004820784094018319
"design custom clothing and accessories for individuals, retailers, or theatrical, television, or film productions.",0.00638428163802426
"design customer interface of online storefront, using web programming or e-commerce software.",0.009511276726036143
"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",0.18214746387669215
"design databases to support business applications, ensuring system scalability, security, performance and reliability.",0.24950814973094815
design electro-optical sensing or imaging systems.,0.004951075556018814
"design electronic components, software, products, or systems for commercial, industrial, medical, military, or scientific applications.",0.023322171698088624
design engineering systems for the automation of industrial tasks.,0.009902151112037629
design evaluation programs regarding the quality and effectiveness of nursing practice or organizational systems.,0.002866412164010892
"design forms for receiving, processing, or tracking data.",0.01680759859806387
design forms related to filing systems.,0.0031269950880118825
"design geological mine maps, monitor mine structural integrity, or advise and monitor mining crews.",0.005211658480019804
"design individualized care plans, using a variety of treatments.",0.009641568188036638
"design information storage and retrieval systems and develop procedures for collecting, organizing, interpreting, and classifying information.",0.0850803246863233
design instructional aids for stand-alone or instructor-led classroom or online use.,0.04508084585217131
design layouts of audio and video equipment and perform upgrades and maintenance.,0.002084663392007922
"design learning products, including web-based aids or electronic performance support systems.",0.01576526690205991
design models for use in evaluating logistics programs or services.,0.0019543719300074264
"design or conduct follow-up experimentation, based on generated data, to meet established process objectives.",0.004560201170017329
"design or conduct studies to determine optimal conditions for cell growth, protein production, or protein or virus expression or recovery, using chromatography, separation, or filtration equipment, such as centrifuges or bioreactors.",0.005081367018019309
"design or coordinate successive phases of problem analysis, solution proposals, or testing.",0.008859819416033667
design or develop automated testing tools.,0.038045106904144574
"design or develop energy products using nanomaterials or nanoprocesses, such as micro-nano machining.",0.004951075556018814
"design or develop software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.1491837239905669
"design or engineer drainage, erosion, or sedimentation control systems for transportation projects.",0.004951075556018814
"design or implement or establish requirements for security systems, video surveillance, motion detection, or closed-circuit television systems to ensure proper installation and operation.",0.002866412164010892
design or implement products and services to mitigate risk or facilitate use of technology-based tools and methods.,0.015244101054057928
"design or implement supply chains that support business strategies adapted to changing market conditions, new business opportunities, or cost reduction strategies.",0.0035178694740133683
design or implement web-based tools for querying large-scale biological databases.,0.008338653568031687
"design or prepare graphic representations of geographic information systems (gis) data, using gis hardware or software applications.",0.003908743860014853
"design or prepare plans for new transportation systems or parts of systems, such as airports, commuter trains, highways, streets, bridges, drainage structures, or roadway lighting.",0.004299618246016338
"design or produce materials such as posters, web sites, or newsletters to promote, market, or advertise fundraising events.",0.002605829240009902
design patient education programs that include information required to make informed health care and treatment decisions.,0.03348490573412724
design plant layouts or production facilities.,0.004169326784015844
design plant or production layouts that minimize environmental impacts.,0.0031269950880118825
design research projects that apply valid scientific techniques and use information obtained from baselines or historical data to structure uncompromised and efficient analyses.,0.043387056846164875
"design research studies in collaboration with physicians, life scientists, or other professionals.",0.003908743860014853
"design robotic systems, such as automatic vehicle control, autonomous vehicles, advanced displays, advanced sensing, robotic platforms, computer vision, or telematics systems.",0.005993407252022775
"design security policies, programs, or practices to ensure adequate security relating to issues such as protection of assets, alarm response, and access card use.",0.11556852679443916
"design silver articles, such as jewelry and serving pieces.",0.01276856327604852
"design software to control robotic systems for applications, such as military defense or manufacturing.",0.005472241404020794
design transportation surveys to identify areas of public concern.,0.00690544748602624
"design transportation systems or structures using sustainable materials or products, such as porous pavement or bioretention structures.",0.002084663392007922
"design water run-off collection networks, water supply channels, or water supply system networks.",0.005993407252022775
"design, analyze, and decipher encryption systems designed to transmit military, political, financial, or law-enforcement-related information in code.",0.015895558364060404
"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",1.1856523042045053
"design, build, or operate equipment configuration prototypes, including network hardware, software, servers, or server operation systems.",0.003778452398014358
"design, conduct, and evaluate experimental operational models in cases where models cannot be developed from existing data.",0.003387578012012873
"design, configure, and test computer hardware, networking software and operating system software.",0.02345246316008912
"design, customize, and maintain databases, web pages, and local area networks.",0.008078070644030697
"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.19217990645073027
"design, develop, or implement control circuits or algorithms for electromechanical or pneumatic devices or systems.",0.005993407252022775
"design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",0.07934750035830151
"design, evaluate and modify benefits policies to ensure that programs are current, competitive and in compliance with legal requirements.",0.005341949942020299
"design, evaluate, recommend, and approve changes of forms and reports.",0.0046904926320178245
"design, implement, maintain, or improve electrical instruments, equipment, facilities, components, products, or systems for commercial, industrial, or domestic purposes.",0.0019543719300074264
"design, implement, or evaluate health service delivery systems to improve the health of targeted populations.",0.002736120702010397
"design, implement, or evaluate staff training and development programs, customer service initiatives, or performance measurement criteria.",0.002736120702010397
"design, implement, or maintain fraud detection tools or procedures.",0.002084663392007922
"design, implement, or operate comprehensive data warehouse systems to balance optimization of data access with batch loading and resource utilization factors, according to customer requirements.",0.009511276726036143
"design, integrate, or test photonics systems or components.",0.005472241404020794
"design, make, or fit prosthodontic appliances, such as space maintainers, bridges, or dentures, or write fabrication instructions or prescriptions for denturists or dental technicians.",0.002736120702010397
"design, organize, and deliver product awareness, skills transfer, or product education sessions for staff or suppliers.",0.008078070644030697
"design, organize, or conduct tours, workshops, and instructional or educational sessions to acquaint individuals with an institution's facilities and materials.",0.002605829240009902
"design, plan, organize, or direct orientation and training programs for employees or customers.",0.014983518130056939
"design, program, or model geographic information systems (gis) applications or procedures.",0.003257286550012378
"design, promote, or administer government plans or policies affecting land use, zoning, public utilities, community facilities, housing, or transportation.",0.002214954854008417
"design, review and help administer insurance, annuity and pension plans, determining financial soundness and calculating premiums.",0.0029967036260113876
"design, use, or maintain databases and software applications, such as geographic information systems (gis) mapping and artificial intelligence tools.",0.00586311579002228
"determine a published or broadcasted story's emphasis, length, and format and organize material accordingly.",0.01837109614206981
determine amounts and kinds of chemicals to use in destroying harmful organisms or removing impurities from purification systems.,0.004039035322015348
"determine and certify the eligibility of prospective tenants, following government regulations.",0.002214954854008417
determine and implement the best layout to achieve a desired pattern.,0.002866412164010892
"determine and specify details of survey projects, including sources of information, procedures to be used, and the design of survey instruments and materials.",0.01198681450404555
determine applications of photonics appropriate to meet product objectives or features.,0.0029967036260113876
"determine appropriate methods of debt settlement, such as offers of compromise, wage garnishment, or seizure and sale of property.",0.0035178694740133683
"determine appropriate sizes, ratings, and locations for all system overcurrent devices, disconnect devices, grounding equipment, and surge suppression equipment.",0.002736120702010397
"determine campaign strategies for media advertising, positions on issues, and public appearances.",0.006514573100024756
"determine commercial, industrial, scientific, or other uses for electro-optical applications or devices.",0.004560201170017329
determine computer software or hardware needed to set up or alter system.,0.005341949942020299
determine connection interfaces for additional subpanels or for connecting photovoltaic (pv) systems with utility services or other power generation sources.,0.007817487720029706
determine data collection methods to be employed in research projects or surveys.,0.013159437662050005
"determine depreciation rates to apply to capitalized items and advise management on actions regarding the purchase, lease, or disposal of such items.",0.002084663392007922
"determine desired images and picture composition, selecting and adjusting subjects, equipment, and lighting to achieve desired effects.",0.08012924913030449
determine efficient and cost-effective methods of moving goods from one location to another.,0.003908743860014853
"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",0.13120350223449856
"determine fares based on trip distances and times, using taximeters and fee schedules, and announce fares to passengers.",0.002084663392007922
"determine feasibility of designing new facilities or modifying existing facilities, based on factors such as cost, available space, schedule, technical requirements, or ergonomics.",0.016156141288061393
"determine formats, approaches, content, levels, and mediums necessary to meet production objectives effectively and within budgetary constraints.",0.009902151112037629
"determine formats, approaches, content, levels, and mediums to effectively meet objectives within budgetary constraints, using research, knowledge, and training.",0.07244205287227527
"determine genetic composition of animal populations and heritability of traits, using principles of genetics.",0.003648160936013863
determine guidelines that specify which source material is acceptable for use.,0.015244101054057928
determine location for product listings to maximize exposure to online traffic.,0.004429909708016834
"determine map content and layout, as well as production specifications such as scale, size, projection, and colors, and direct production to ensure that specifications are followed.",0.007817487720029706
"determine materials, equipment, and installation sequences necessary to maximize installation efficiency.",0.002475537778009407
"determine most effective arrangement of operations such as mixing, crushing, heat transfer, distillation, and drying.",0.003908743860014853
"determine or help determine company policy, and explain complex technical matters to company executives, government officials, shareholders, policyholders, or the public.",0.028403538716107932
determine packaging requirements.,0.007166030410027231
"determine plant growing conditions, such as greenhouses, hydroponics, or natural settings, and set planting and care schedules.",0.010944482808041589
determine policy contract provisions for each type of insurance.,0.005472241404020794
determine price schedules and discount rates.,0.007687196258029211
"determine project plans, timelines, or technical objectives for statistical aspects of biological research studies.",0.002475537778009407
"determine replacement parts required, according to inspections of old parts, customer requests, or customers' descriptions of malfunctions.",0.003387578012012873
"determine required equipment and welding methods, applying knowledge of metallurgy, geometry, and welding techniques.",0.003648160936013863
"determine requirements for treatment, such as type, method and duration of therapy, precautions to be taken, or medication and dosages, compatible with physicians' orders.",0.005993407252022775
"determine schedules, sequences, and assignments for work activities, based on work priority, quantity of equipment, and skill of personnel.",0.0023452463160089122
"determine size and arrangement of illustrative material and copy, and select style and size of type.",0.034396945968130706
"determine sources of web page or server problems, and take action to correct such problems.",0.8881968964573751
"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",0.2970645333611288
determine the prices at which securities should be syndicated and offered to the public.,0.002736120702010397
determine the scope of educational program offerings and prepare drafts of program schedules and descriptions to estimate staffing and facility requirements.,0.009380985264035649
determine the value loss impact and criticality of assets.,0.010032442574038123
"determine types or quantities of crops or livestock to be raised, according to factors such as market conditions, federal programs or incentives, or soil conditions.",0.002084663392007922
"determine voices, instruments, harmonic structures, rhythms, tempos, and tone balances required to achieve the effects desired in a musical composition.",0.004039035322015348
"determine which topics to research, or pursue research topics specified by clients or employers.",0.009771859650037133
"develop advertising campaigns for a wide range of clients, working with an advertising agency's creative director and art director to determine the best way to present advertising information.",0.005081367018019309
develop an understanding of customers' needs and take actions to ensure that such needs are met.,0.02345246316008912
develop an understanding of fields to which statistical methods are to be applied to determine whether methods and results are appropriate.,0.05876144936222329
"develop and direct software system testing and validation procedures, programming, and documentation.",0.04872900678818517
"develop and distribute newsletters, brochures, or other printed materials to share information with patients or medical staff.",0.015504683978058919
develop and document database architectures.,0.07986866620630349
"develop and document standard and emergency operating procedures for receiving, handling, storing, shipping, or salvaging products or materials.",0.002605829240009902
develop and document style guidelines for web site content.,0.04612317754817527
"develop and implement data extraction procedures from other systems, such as administration, billing, or claims.",0.010423316960039609
"develop and implement individual treatment plans, specifying type, frequency, intensity, and duration of therapy.",0.002084663392007922
develop and implement individualized plans for health care management.,0.007035738948026737
develop and implement organizational policies and procedures for the facility or medical unit.,0.009641568188036638
develop and implement policies and procedures for the operation of a department or establishment.,0.008729527954033171
develop and implement procedures for identifying advertising needs.,0.004560201170017329
"develop and implement purchasing and contract management instructions, policies, and procedures.",0.007817487720029706
"develop and implement records management program for filing, protection, and retrieval of records, and assure compliance with program.",0.003387578012012873
develop and implement solutions for network problems.,0.005472241404020794
"develop and implement technical project management tools, such as plans, schedules, and responsibility and compliance matrices.",0.010683899884040598
"develop and interpret organizational goals, policies, and procedures.",0.018240804680069316
develop and maintain client relationships.,0.008859819416033667
develop and maintain computer databases.,0.027491498482104467
"develop and maintain computerized record management systems to store and process data such as personnel activities and information, and to produce reports.",0.013159437662050005
"develop and maintain departmental policies, procedures, objectives, or patient care standards based on evidence-based practice guidelines or expert opinion.",0.013941186434052977
"develop and maintain design level documentation, including mechanics, guidelines, and mission outlines.",0.015244101054057928
"develop and maintain relationships with community referral sources, such as schools and community groups.",0.004039035322015348
"develop and maintain the company's corporate image and identity, which includes the use of logos and signage.",0.12130135112246095
develop and modify astronomy-related programs for public presentation.,0.021628382692082188
"develop and organize training manuals, multimedia visual aids, and other educational materials.",0.008208362106031193
develop and prescribe exercise programs such as off-season conditioning regimens.,0.002605829240009902
"develop and present health education and promotion programs, such as training workshops, conferences, and school or community presentations.",0.0046904926320178245
"develop and test experimental designs, sampling techniques, and analytical methods.",0.004820784094018319
"develop and test theories, using information from interviews, newspapers, periodicals, case law, historical papers, polls, or statistical sources.",0.0373936495941421
"develop and use multimedia course materials and other current technology, such as online courses.",0.002084663392007922
"develop and write procedures for installation, use, or troubleshooting of communications hardware or software.",0.004429909708016834
develop application-specific software.,0.05289833357220101
develop applied software for the analysis and interpretation of geological data.,0.003257286550012378
"develop approaches to the solution of groups' problems, based on research findings in sociology and related disciplines.",0.05420124819220597
"develop biocatalytic processes to convert biomass to fuels or fine chemicals, using enzymes of bacteria, yeast, or other microorganisms.",0.0023452463160089122
"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",0.1568709202485961
"develop business methods and procedures, including accounting systems, file systems, office systems, logistics systems, and production schedules.",0.013159437662050005
"develop calibration methodologies, test methodologies, or tools.",0.02475537778009407
"develop classroom-based and distance learning training courses, using needs assessments and skill level analyses.",0.005341949942020299
"develop client relationships and communicate with clients to explain proposals, present research findings, establish specifications, or discuss project status.",0.011856523042045054
"develop communications materials, advertisements, presentations, or public relations initiatives to promote awareness of green products and technologies.",0.03140024234211932
"develop comprehensive plans for immediate and long-term rehabilitation including therapeutic exercise; speech and occupational therapy; counseling; cognitive retraining; patient, family or caregiver education; or community reintegration.",0.003387578012012873
develop computational methods for solving problems that occur in areas of science and engineering or that come from applications in business or industry.,0.0023452463160089122
"develop computer information resources, providing for data security and control, strategic computing, and disaster recovery.",0.002866412164010892
develop computer models to address transportation planning issues.,0.004299618246016338
develop concepts or creative ideas for craft objects.,0.057979700590220326
"develop conceptual, logical, or physical network designs.",0.010944482808041589
"develop contacts with individuals and organizations, and apply effective strategies and techniques to ensure their clients' success.",0.00586311579002228
develop criteria for the design and modification of survey instruments.,0.008468945030032182
develop curricula and plan course content and methods of instruction.,0.022801005850086643
"develop curricula, and recommend curricula revisions and additions.",0.0046904926320178245
"develop curriculum and prepare manuals, visual aids, course outlines, and other materials used in teaching.",0.03270315696212427
"develop customer documentation, such as performance specifications, training manuals, or operating instructions.",0.005472241404020794
"develop data model describing data elements and how they are used, following procedures and using pen, template or computer software.",0.03166082526612031
develop data models and databases.,0.034918111816132684
"develop data models for applications, metadata tables, views or related database structures.",0.019543719300074265
"develop data warehouse process models, including sourcing, loading, transformation, and extraction.",0.00638428163802426
"develop database architectural strategies at the modeling, design and implementation stages to address business or industry requirements.",0.14410235697254759
develop databases that support web applications and web sites.,0.010162734036038618
"develop defense plans or tactics, using intelligence and other information.",0.004429909708016834
develop disaster recovery plans.,0.002214954854008417
"develop economic models, forecasts, or scenarios to predict future economic and environmental outcomes.",0.014071477896053473
"develop educational materials and programs for community agencies, local government, and state government.",0.017719638832067335
develop efficient and effective system controllers.,0.0029967036260113876
"develop environmental management or restoration plans for sites with power transmission lines, natural gas pipelines, fuel refineries, geothermal plants, wind farms, or solar farms.",0.002736120702010397
"develop exercise programs to improve participant strength, flexibility, endurance, or circulatory functioning, in accordance with exercise science standards, regulatory requirements, and credentialing requirements.",0.025406835090096544
"develop factors such as themes, plots, characterizations, psychological analyses, historical environments, action, and dialogue, to create material.",0.3708095008534091
"develop financial plans, based on analysis of clients' financial status.",0.009511276726036143
"develop formal documentation for microelectromechanical systems (mems) devices, including quality assurance guidance, quality control protocols, process control checklists, data collection, or reporting.",0.010423316960039609
"develop graphics and layouts for product illustrations, company logos, and web sites.",0.004169326784015844
